0 1 2 3 4 5 6 7 8 9   ||   5 7 168 2 17 5 11 3 15 16
0 1 0 2 3 0 3   ||   3 4 3 2 3 3 3
0 1 2 0 2 1 3 4 5 6   ||   3 3 2 3 2 3 5 17 4 11
0 1 2 3 2 4 5 6 7 8 7   ||   3 4 5 5 5 5 168 8 4 2 4
0 1 2 3 4 3 2   ||   3 3 5 17 4 17 5
0 1 2 1 3 4 5 6 7   ||   3 3 2 3 5 5 4 168 3
0 1 2 0 3 4 3 0 2   ||   3 3 2 3 4 2 4 3 2
0 1 2 3 4 5 6 4 7 8 7   ||   3 3 5 2 168 2 17 168 3 3 3
0 1 2 1 0 3   ||   3 4 2 4 3 2
0 1 0 2 3   ||   3 2 3 3 5
0 1 2 0 2 1   ||   3 3 2 3 2 3
0 1 2 1 3 4 5 4   ||   4 18 3 18 2 13 2 13
0 1 2 3 4 5 6 7 5   ||   4 3 2 23 5 13 5 2 13
0 1 2 3 4 5 4 3 6 3 7   ||   4 10 5 6 2 3 2 6 2 6 12
0 1 2 1 3 1 4 5 4 3   ||   4 23 2 23 4 23 9 2 9 4
0 1 0 2 0   ||   4 18 4 3 4
0 1 2 1 3 4 5 6 7   ||   4 18 2 18 5 6 5 17 7
0 1 2 3 2 1 0 4 0   ||   4 3 23 3 23 3 4 10 4
0 1 2 3 2 4 5 6 5 7 8   ||   4 3 23 2 23 4 17 2 17 21 4
0 1 2 3 4 5 6 4 3   ||   4 10 21 6 12 10 5 12 6
0 1 2 1 3 4 5 6 5   ||   4 3 2 3 23 5 19 4 19
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1   ||   1 1
0 1   ||   1 1
0 1 2 1 3 4 5 6 7 8   ||   3 5 1 5 3 7 4 3 2 74
0 1 2 1 3 1 0 4   ||   3 5 1 5 3 5 3 8
0 1 2 3 4 5 4 3 6 3   ||   3 5 3 4 5 1 5 4 2 4
0 1 2 1 3 1 4 5 6   ||   3 8 2 8 3 8 3 3 7
0 1 2 3 4 5 4 6 7   ||   3 5 65 16 16 4 16 5 10
0 1 2 3 4 5 4   ||   3 8 3 3 65 2 65
0 1 2 3 4 3 5 6 5   ||   3 5 2 5 5 5 6 7 6
0 1 2 1 3 1   ||   3 5 1 5 1 5
0 1 2 3 4 2 5 1 3   ||   3 5 5 5 3 5 2 5 5
0 1 2 1 3 1 4 5   ||   3 5 3 5 1 5 3 3
0 1 2 3 2 1 0   ||   2 2 5 1 5 2 2
0 1 2 0 2 1 3   ||   2 5 2 2 2 5 1
0 1 2 3 2 1 4 1 5   ||   2 5 6 2 6 5 1 5 2
0 1 2 3 4 5 6 7 6 5   ||   2 5 5 12 5 9 2 2 2 9
0 1 2 1 3 4 5 6 5 7   ||   2 5 1 5 5 15 3 3 3 4
0 1 2 0 2 1 0   ||   2 5 2 2 2 5 2
0 1 2 3 2 4 5 6 7   ||   2 5 5 6 5 9 2 12 14
0 1 0 2 3 2 1 2   ||   2 2 2 5 1 5 2 5
0 1 2 3 4 5 6 5 4   ||   2 5 5 12 5 6 4 6 5
0 1 2 1 3 1   ||   2 5 1 5 2 5
0 1 2 1 3 4 5 6 7 8   ||   2 5 3 5 78 22 3 168 5 2
0 1 0 2 3 4 3 5 6   ||   2 1 2 5 78 2 78 4 10
0 1 0 2 3 2 4   ||   2 1 2 5 1 5 3
0 1 0   ||   2 1 2
0 1 2 3 2 4 2 5 6   ||   2 5 65 3 65 7 65 4 8
0 1 2 3 2 4 5   ||   2 5 78 8 78 3 3
0 1 0 2 3 2 4   ||   2 1 2 5 1 5 65
0 1 2 3 4 5 6 3   ||   2 5 3 30 2 4 4 30
0 1 2 3 4 5 2 6 7   ||   2 5 78 3 3 11 78 4 8
0 1 0 2 3 4 5 6 7   ||   2 1 2 5 65 3 74 5 78
0 1 2 3 4 5 6 7 8 7   ||   2 12 4 7 5 16 3 7 3 7
0 1 2 1 3 1   ||   2 6 2 6 5 6
0 1 2 3 4 3 5 6 7   ||   2 6 5 10 18 10 9 4 19
0 1 2 1 3 4 5 4 6 7   ||   2 12 1 12 6 7 4 7 10 5
0 1 2 3 4 5 6 4 3   ||   2 6 5 5 4 10 12 4 5
0 1 2 3 4 5 4 6 7   ||   2 6 6 5 5 4 5 5 7
0 1 2 3 4 5 6 5 7 5   ||   2 12 6 21 9 16 3 16 3 16
0 1 2 3 4 3 5 6   ||   2 12 6 44 4 44 2 2
0 1 2 3 4 5 6 5 7   ||   2 12 4 6 4 7 7 7 21
0 1 2 3 4 3 5   ||   2 6 2 3 3 3 4
0 1 2 1 0 3 0   ||   4 3 3 3 4 2 4
0 1 2 1 3 0 2 4 0 4   ||   4 3 3 3 2 4 3 2 4 2
0 1 2 3 4 0 4 3 0   ||   4 2 3 3 2 4 2 3 4
0 1 2 3 4 0 3 2   ||   4 2 3 3 2 4 3 3
0 1 2 0 2 1 0   ||   4 3 2 4 2 3 4
0 1 2 1   ||   4 3 2 3
0 1 2 3 2   ||   4 2 3 3 3
0 1 0 2   ||   4 3 4 2
0 1 2 1 0 3 4 1 4   ||   4 3 2 3 4 2 3 3 3
0 1 0 2 1   ||   4 3 4 3 3
0 1 2 1 3 4 3   ||   2 74 2 74 2 2 2
0 1 2 1 3 4 5 4 6   ||   2 74 4 74 4 78 5 78 14
0 1 2 1 3 1 4 1 5   ||   2 74 2 74 2 74 1 74 1
0 1 2 1 3 1 4 5 6 5 7   ||   2 74 2 74 1 74 3 4 1 4 1
0 1 2 3 2 4 5 6 7   ||   2 74 5 5 5 30 5 6 9
0 1 2 3 4 3 5   ||   2 44 3 3 4 3 3
0 1 2 3 4 3 5 6   ||   2 74 5 5 2 5 3 1
0 1 2 1 3 1 4 5 1 6   ||   2 74 2 74 1 74 2 2 74 3
0 1 2 3 4 5 4 6 4 3   ||   2 74 3 44 4 2 4 2 4 44
0 1 2 1 3 1   ||   2 74 1 74 1 74
0 1 2 3 4 5 4 6 7 8   ||   5 8 3 11 29 10 29 4 6 6
0 1 2 3 4 5 6 7 8   ||   5 6 5 11 29 3 40 3 2
0 1 2 3 4 5 6 7 8   ||   5 8 5 6 4 3 29 4 3
0 1 2 3 4 3 5 6 7 8 7 9 10   ||   5 4 74 3 6 3 2 4 12 3 12 4 2
0 1 2 3 4 5 4 6 7 8 7   ||   5 6 8 5 11 3 11 5 3 1 3
0 1 2 3 4 5 3 6 7   ||   5 5 6 29 4 3 29 3 4
0 1 2 3 4 5 3 5   ||   5 4 10 5 2 3 5 3
0 1 2 3 2 4 5 6 7   ||   5 8 5 10 5 11 5 4 2
0 1 2 1 3 1 4 1 5 6   ||   5 8 5 8 6 8 3 8 5 6
0 1 2 3 4 2 5   ||   5 40 5 9 44 5 1
0 1 2 1 0 3   ||   4 5 6 5 4 7
0 1 0 2 3 2 4 5   ||   4 5 4 14 2 14 5 7
0 1 0 2 3 4 5 4 3   ||   4 5 4 7 6 14 7 14 6
0 1 0 2 1 3 4 3 5 3   ||   4 5 4 7 5 14 3 14 3 14
0 1 0 2 1 2 3 4 5 6   ||   4 7 4 6 7 6 14 5 7 3
0 1 2 3 4 5 4 6   ||   4 6 2 5 14 3 14 3
0 1 2 3   ||   4 7 6 5
0 1 2 3 4 1 5 6 4   ||   4 6 2 5 7 6 14 5 7
0 1 2 1 3 1 0 4 1 4   ||   4 6 14 6 2 6 4 7 6 7
0 1 2 3 4 2 1 0 4   ||   4 6 5 6 7 5 6 4 7
0 1 2 3 4 5 6 7   ||   4 5 7 5 3 2 4 7
0 1 0 2 3 4 5 6 7   ||   4 5 4 3 11 5 3 4 168
0 1 2 3 4 3 5 6 7 8   ||   4 5 11 168 2 168 5 23 4 3
0 1 2 1 3 4 3 5 6   ||   4 6 15 6 6 4 6 4 8
0 1 2 3 4 5 6 5 7   ||   4 5 7 5 5 65 1 65 4
0 1 2 3 2 4 1   ||   4 3 6 4 6 11 3
0 1 2 1 3 4 3 5 6 7   ||   4 5 5 5 168 3 168 7 12 4
0 1 2 3 4 2 5 6 7 6   ||   4 4 11 5 3 11 5 12 3 12
0 1 2 3 4 5 4 6 7 8   ||   4 3 6 5 4 4 4 2 11 2
0 1 2 3 0 3   ||   4 3 6 4 4 4
0 1 0 2 0 3 4 5 4   ||   5 2 5 3 5 4 3 1 3
0 1 2 3 4 5 6 7 8   ||   5 5 4 4 7 74 2 65 3
0 1 0 2 3 2 4 0 5   ||   5 2 5 5 6 5 3 5 4
0 1 0 2 3 1 3 4   ||   5 4 5 2 6 4 6 30
0 1 2 1 3 4 5 4 6 7   ||   5 5 3 5 6 30 2 30 5 6
0 1 2 3 0 4   ||   5 2 6 4 5 5
0 1 2 3 4 3 5 6 7 6   ||   5 5 6 30 2 30 5 2 4 2
0 1 2 3 0 3 2 4 5   ||   5 4 6 2 5 2 6 5 4
0 1 2 3 2 1   ||   5 2 6 4 6 2
0 1 2 3 4 5 6 3 6 2   ||   5 7 33 3 10 3 5 3 5 33
0 1 2 3 2 4 5   ||   5 4 6 4 6 2 6
0 1 0 2 3 4 5 6 7 8   ||   5 2 5 8 42 8 8 4 8 9
0 1 0 2 3   ||   5 2 5 3 2
0 1 2 3 4 5 6 7 8   ||   5 8 42 4 78 5 11 4 3
0 1 2 3 4 5 6 7 6   ||   5 3 11 3 4 78 11 6 11
0 1 0 2 3 4 5 6 7   ||   5 2 5 3 2 8 8 5 6
0 1 2 3 4 5 6 5 4 7   ||   5 8 42 2 4 3 2 3 4 7
0 1 2 3 4 5 6 7   ||   5 3 2 8 32 5 17 3
0 1 2 3 4 5 6 7 6   ||   5 4 6 2 6 4 5 4 5
0 1 0 2 0 3 0 4   ||   5 2 5 3 5 3 5 4
0 1 2 3 4 5 4 6   ||   1 2 30 7 9 5 9 4
0 1 2 3 4 5   ||   1 2 30 5 18 2
0 1 2 3 2 4 5 2 6   ||   1 2 30 2 30 3 7 30 4
0 1 2 3 4 5 6 7 8   ||   1 2 30 3 6 4 4 14 2
0 1 2 3 4 5 4 2   ||   1 2 30 3 19 3 19 30
0 1 2 3 4   ||   1 2 30 3 3
0 1 2 3 4 5 6 7   ||   1 2 30 4 6 9 18 2
0 1 2 3 4 3 5 2 4 2   ||   1 2 30 9 7 9 4 30 7 30
0 1   ||   1 2
0 1 2 3 4 5 6 7 8 7   ||   1 2 30 5 19 7 5 18 9 18
0 1 2 3 4 5 6 7 8 7   ||   5 30 8 3 78 5 10 7 6 7
0 1 2 3 4 5 6 7 8   ||   5 30 4 4 3 7 5 3 7
0 1 2 3 2 4 5 6 7   ||   5 6 7 3 7 5 5 4 5
0 1 2 3 2 1 4 5   ||   5 7 5 5 5 7 6 4
0 1 0 2 3 4 5 4 6 7   ||   5 1 5 30 4 74 1 74 2 65
0 1 2 3 4 5 6 7 8 9 6   ||   5 4 6 7 5 5 5 8 4 10 5
0 1 2 3 4 5 6 7 8   ||   5 7 6 4 6 8 4 10 5
0 1 2 1 3 4 3 5 6   ||   5 4 6 4 7 4 7 23 3
0 1 2 3 4 5 4 6 4   ||   5 4 6 7 3 6 3 23 3
0 1 2 3 4 3 5 6   ||   5 7 3 6 3 6 4 8
0 1 2 3 4 5 3   ||   2 2 8 10 2 2 10
0 1 2 3 4 5 6 7 8 9 10 9   ||   2 2 6 31 9 5 5 9 6 2 6 2
0 1 0 2 3 4 5   ||   2 2 2 2 8 10 5
0 1 2 3 4 5 4   ||   2 2 8 5 7 3 7
0 1 2 3 4 5 6 5 4 7 8   ||   2 2 8 4 3 3 1 3 3 29 3
0 1 2 1 0 3 4   ||   2 2 8 2 2 2 6
0 1 0 2 3 4 3   ||   2 2 2 2 6 2 6
0 1 2 3 4 5 6 7 8 7 9 10   ||   2 2 6 7 34 4 4 4 2 4 7 9
0 1 2 3 4 5 6 7   ||   2 2 6 7 31 3 3 12
0 1 0 2 3 4 3   ||   2 2 2 2 6 2 6
0 1 2 3 4 5 6 7 8   ||   5 17 2 6 10 4 4 5 1
0 1 2 3 2 4 5 6 5   ||   5 10 17 2 17 5 8 1 8
0 1 2 3 4 3 5 6 7   ||   5 7 2 5 3 5 5 8 10
0 1 2 3 4 3 5 6 7 8   ||   5 17 3 6 3 6 3 3 5 5
0 1 2 3 4 3 5 2 6   ||   5 10 12 17 4 17 3 12 4
0 1 2 3 4 3 2 5 6 1   ||   5 17 3 12 3 12 3 10 3 17
0 1 0 2 3 4 3 2   ||   5 4 5 17 5 6 5 17
0 1 0 2 3 4 5   ||   5 4 5 11 5 19 7
0 1 0 2 3 4 5 6 5 7   ||   5 7 5 4 10 3 12 4 12 2
0 1 2 3 4 5 4 6 4   ||   5 11 17 4 10 3 10 3 10
0 1 2 3 4 5 6 7 8 7   ||   1 3 5 8 2 5 4 4 4 4
0 1 2 3 4 5 4 3 6 7 8   ||   1 3 8 4 2 2 2 4 3 5 1
0 1 2 3 4 5 6   ||   1 3 5 3 4 3 2
0 1 2 3 4 5 6   ||   1 3 8 4 3 3 5
0 1 2 1 3   ||   1 3 8 3 5
0 1 2 3 4 5 4   ||   1 3 8 2 3 3 3
0 1 2 3 2 4 2 1 3   ||   1 3 5 8 5 3 5 3 8
0 1 2 3 4 5 4 3   ||   1 3 5 3 4 2 4 3
0 1 2 3 4 5 6 7   ||   1 3 5 3 4 8 4 3
0 1 2   ||   1 3 5
0 1 2 3 2 4   ||   7 7 74 1 74 3
0 1 2 3 2 4 5 6 7 6   ||   7 7 5 2 5 33 2 2 2 2
0 1 2 1 3 4 5 4 6   ||   7 4 5 4 5 33 2 33 3
0 1 2 1 3 0 4 5   ||   7 74 3 74 5 7 33 4
0 1 2 3 2 4 5 4 2 6   ||   7 7 74 2 74 4 4 4 74 2
0 1 2 3 4 5 6 7 2 8   ||   7 5 33 3 5 3 10 3 33 1
0 1 2 3 4 5 6 7   ||   7 5 2 6 33 6 11 3
0 1 2 1 0 3 4 5 6   ||   7 4 5 4 7 33 5 44 3
0 1 2 0 3 1 0 4 5 6   ||   7 4 5 7 4 4 7 33 5 4
0 1 0 2 3 4 5   ||   7 4 7 74 4 5 32
0 1 2 3 4 3 2 5   ||   4 3 29 2 3 2 29 4
0 1 0 2 3 4 5 6   ||   4 3 4 3 5 13 4 6
0 1 2 1 0 3 0 4 5 1   ||   4 3 3 3 4 3 4 5 5 3
0 1 2 3 4 3 5 3 6 7   ||   4 3 5 13 2 13 2 13 3 2
0 1 2 1 3 4 5 6 5 7   ||   4 5 1 5 3 16 7 6 7 6
0 1 2 3 4 5 4 6 7 6   ||   4 3 36 3 21 2 21 7 5 7
0 1 0 2 3 4 5 6 5   ||   4 3 4 3 36 4 19 6 19
0 1 2 3 4 5 6 7 8   ||   4 3 29 4 7 5 40 2 2
0 1 0 2 3 4 5 4 3   ||   4 3 4 3 29 3 3 3 29
0 1 2 3 4 5 4 6 7 8   ||   4 3 36 5 7 5 7 4 3 7
0 1 2 3 2 4 5 0 2   ||   5 3 4 6 4 4 4 5 4
0 1 0 2 3 4 5   ||   5 6 5 3 4 4 4
0 1 2 3 1 3 4 3   ||   5 4 3 6 4 6 3 6
0 1 2 3 2 4 0 2 0 3   ||   5 3 6 4 6 4 5 6 5 4
0 1 2 3 2 4 5 6 5   ||   5 4 3 1 3 6 3 4 3
0 1 2 1 3 4 5 4   ||   5 4 3 4 6 4 4 4
0 1 2 3 0   ||   5 6 4 3 5
0 1 2 3 4 3 2 0 5   ||   5 3 4 6 4 6 4 5 4
0 1 2 3 2 4 5 4 6   ||   5 4 6 4 6 3 4 3 1
0 1 2 3 2 1 0 4 0 5   ||   5 4 4 4 4 4 5 3 5 6
0 1 2 3 4 5   ||   4 6 4 4 12 10
0 1 2 3 4 5   ||   4 4 6 4 3 2
0 1 2 1 3 4 5 6   ||   4 44 2 44 5 2 3 3
0 1 2 3 4 5 6 5 7 8   ||   4 2 4 4 12 4 7 4 18 2
0 1 2 1 3 4 3 5   ||   4 4 4 4 6 1 6 4
0 1 2 0 2 3   ||   4 2 4 4 4 4
0 1 2 3 4 5 4   ||   4 4 4 3 2 1 2
0 1 2 3 4 3 5 3 2   ||   4 6 2 4 2 4 9 4 2
0 1 2 0 2   ||   4 6 4 4 4
0 1 2 3 2 1 0   ||   4 6 4 3 4 6 4
0 1 2 3 2 4 5 6   ||   1 4 8 4 8 7 3 6
0 1 2 1   ||   1 4 4 4
0 1 2 3 4 5 6 7 6 5 4   ||   1 4 4 5 6 4 15 5 15 4 6
0 1 2 3 4   ||   1 4 8 4 10
0 1 2 3 2 1 0   ||   1 4 5 1 5 4 1
0 1 2 3 2 4 2   ||   1 4 5 1 5 1 5
0 1 2 1 3 4 5 6   ||   1 4 8 4 4 5 5 6
0 1 2 1 3 4 5 6 7   ||   1 4 5 4 4 168 7 30 2
0 1 2 3 2 4 5   ||   1 4 8 7 8 15 10
0 1 2 3 4 5 6 7   ||   1 4 4 5 5 11 8 10
0 1 2 1 3 4 5 6 7 6   ||   2 19 7 19 4 5 5 8 4 8
0 1 2 1 3 4   ||   2 19 7 19 2 2
0 1 2 3 4 5 4 1 4 2   ||   2 19 4 2 4 5 4 19 4 4
0 1 2 1 3 4 5 6 7 6   ||   2 4 8 4 7 19 5 4 2 4
0 1 2 3 4 1 5 6 7 3 2   ||   2 19 5 4 7 19 7 5 8 4 5
0 1 2 3 4 5 6 2 7 2   ||   2 4 8 6 10 7 6 8 5 8
0 1 2 3 4 5 4 6 7 6   ||   2 19 5 5 7 5 7 5 11 5
0 1 2 3 4 5 4 6 7 8   ||   2 19 4 10 5 3 5 7 11 3
0 1 0 2 3 4 5 4   ||   2 4 2 19 4 2 2 2
0 1 2 3 4 5 4 3   ||   2 4 7 5 2 8 2 5
0 1 2 3 4 5 6 7 8   ||   6 18 3 23 3 10 21 8 2
0 1 2 3 2 4 5 6   ||   6 2 4 2 4 12 5 6
0 1 2 3 4 3 5 6 7 8   ||   6 168 3 8 1 8 3 10 11 3
0 1 2 3 4 3 5 3 6 7 6 3   ||   6 18 3 6 3 6 1 6 10 5 10 6
0 1 2 1 3 1 4 5 6   ||   6 5 4 5 5 5 7 4 2
0 1 0 2 3 4 5 6 7 8   ||   6 2 6 5 5 4 3 2 3 3
0 1 2 3 4 5   ||   6 2 4 2 5 13
0 1 2 3 4 5 4   ||   6 2 7 5 5 5 5
0 1 2 3 4 5 6 5   ||   6 2 4 12 5 4 1 4
0 1 2 3 4 5 4 6   ||   6 168 3 2 23 3 23 4
0 1   ||   1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1 0   ||   1 1 1
0 1   ||   1 1
0 1 0   ||   1 1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1 2 3 4 5 6 7 8 9 10 11   ||   4 15 2 9 3 4 4 4 4 5 8 2
0 1 2 3 2 1   ||   4 12 4 2 4 12
0 1 2 3 1 4 1 5 6 1   ||   4 12 5 6 12 4 12 5 4 12
0 1 2 1 3 4 5 6   ||   4 15 3 15 4 4 4 12
0 1 2 3 2 4 5   ||   4 4 21 2 21 3 7
0 1 2 1 3 4 5 6 7 8   ||   4 15 2 15 3 7 36 3 21 16
0 1 2 3 4 5 6 7 6   ||   4 4 34 4 2 31 3 2 3
0 1 2 3 4 5 4 6 7   ||   4 4 34 3 10 2 10 6 3
0 1 2 3 4 5 4 6 7 8   ||   4 4 34 6 6 4 6 5 31 6
0 1 2 3 4 3 5 6   ||   4 15 2 9 2 9 2 17
0 1 2 3 0 4 5 6 5 7   ||   9 3 5 4 9 2 11 5 11 5
0 1 2 3 4 5 6   ||   9 6 5 6 10 3 7
0 1 2 1 3 4 5 4 3   ||   9 5 13 5 3 8 1 8 3
0 1 2 3 2 1 0   ||   9 3 16 9 16 3 9
0 1 0 2 3 4 3 5 6   ||   9 3 9 2 11 9 11 5 8
0 1 0 2 3 4 5   ||   9 3 9 6 6 4 10
0 1 0 2 3 4 5 6 5   ||   9 3 9 4 40 4 5 6 5
0 1 2 1 0 3 4 3   ||   9 5 6 5 9 5 1 5
0 1 2 3 4 5 6 7 6 5   ||   9 5 5 2 3 7 3 4 3 7
0 1 2 3 4 5 6 7 6   ||   9 4 40 5 10 4 74 3 74
0 1 2 1 3 1 4 1 5 6   ||   1 168 3 168 8 168 2 168 3 11
0 1 2 3 4 5 6 7 4   ||   1 168 6 12 5 3 5 4 5
0 1 2 3 1 4 5 6 7 6 8   ||   1 168 3 3 168 5 3 17 2 17 8
0 1 2 3 4 3 5 6 1   ||   1 168 6 5 2 5 23 4 168
0 1 2 3 4   ||   1 168 10 4 1
0 1 2 1 3 4 5 6 7   ||   1 168 3 168 4 3 23 4 11
0 1 2 3 4 5 6 7 3   ||   1 168 4 7 2 3 6 4 7
0 1 2 3 1 4 1 5 6   ||   1 168 5 4 168 4 168 3 8
0 1 2 1 3 1 4 1 5 1   ||   1 168 2 168 6 168 5 168 7 168
0 1 2 1 3 1 4 5 6 1 7   ||   1 168 4 168 4 168 4 11 4 168 4
0 1 2 3 2 4 3 5 3   ||   3 4 6 5 6 8 5 2 5
0 1 2 3 2 1 4   ||   3 5 6 11 6 5 4
0 1 0 2 0 3 4 5   ||   3 4 3 5 3 8 5 7
0 1 2 3 1 4 5   ||   3 4 8 6 4 5 2
0 1 2 3 2 1 4 1 5 6 7   ||   3 5 6 1 6 5 4 5 8 5 6
0 1 2 3 2 4 2 5   ||   3 8 10 3 10 1 10 3
0 1 2 3 4 1 3 2 0   ||   3 4 8 6 5 4 6 8 3
0 1 2 3 2 1 0 4 1   ||   3 4 6 11 6 4 3 5 4
0 1 0 2 3 4 5   ||   3 5 3 4 8 2 7
0 1 2 1 3   ||   3 8 5 8 4
0 1 2 3 4 3 5 6 3 6   ||   8 13 5 11 3 11 5 4 11 4
0 1 0 2 3 2 4 5 6 7   ||   8 5 8 6 3 6 4 4 5 4
0 1 2 1 3 4 3 5   ||   8 13 4 13 17 5 17 3
0 1 0 2 3 4 5 4 6   ||   8 4 8 2 6 32 6 32 1
0 1 2 3 4 3 5 6   ||   8 13 3 7 3 7 3 4
0 1 2 3 2 1 4 5 6 7 6   ||   8 5 4 5 4 5 78 4 12 4 12
0 1 2 3 4 5 6 7   ||   8 5 4 5 4 42 8 4
0 1 2 3 4 5 6 7 8   ||   8 13 30 17 5 4 3 3 5
0 1 0 2 3 4 5 6   ||   8 3 8 6 32 5 6 2
0 1 2 1 0 3 4 5 6   ||   8 13 5 13 8 5 2 2 7
0 1 2 1 3   ||   3 3 3 3 1
0 1 0 2 3 2 4   ||   3 3 3 3 2 3 1
0 1 2 1 3 4 5 4 6   ||   3 3 1 3 3 5 3 5 10
0 1 2 1 3 4 5 4 3   ||   3 3 1 3 3 5 1 5 3
0 1 2   ||   3 3 8
0 1 2 1 0 3 4 3 5 6   ||   3 3 1 3 3 3 8 3 12 4
0 1 2 3 2 4 5 6 7 8 9   ||   3 3 8 2 8 12 4 22 3 3 7
0 1 2 3 4 5 4 3 2 1   ||   3 3 2 4 2 1 2 4 2 3
0 1 2 1 3 1 0   ||   3 3 1 3 2 3 3
0 1 0 2 3 2 4 5 6 7 8   ||   3 3 3 3 1 3 2 4 2 9 8
0 1 2 1 3 4 3 5 6   ||   4 16 5 16 16 6 16 3 3
0 1 2 3 4 5 4 6   ||   4 16 4 8 5 2 5 30
0 1 2 3 4 5 6   ||   4 6 6 5 4 7 3
0 1 2 3 4 5 6 3 6   ||   4 2 29 3 3 3 4 3 4
0 1 2 3 2 4 2 5 6   ||   4 6 29 4 29 4 29 11 2
0 1 2 3 0 4   ||   4 6 5 16 4 5
0 1 2 3 4 5 4 6   ||   4 16 4 5 3 9 3 10
0 1 2 3 4 5 6 7 8   ||   4 16 4 40 5 8 3 11 29
0 1 2 1 3 4 5 6   ||   4 5 5 5 16 16 6 3
0 1 2 3 4 3   ||   4 6 5 5 2 5
0 1 0 2 3 4 3 5 6 7   ||   7 5 7 6 10 2 10 5 2 5
0 1 0 2 0 3 4 3 5 3   ||   7 3 7 2 7 6 2 6 2 6
0 1 2 3 4 3 5 3 6 5   ||   7 6 10 4 1 4 2 4 4 2
0 1 2 3 4 5 6 5   ||   7 6 2 7 3 3 3 3
0 1 0 2 0 3 4   ||   7 5 7 4 7 2 5
0 1 2 3 2 4 5 6   ||   7 5 17 2 17 10 12 4
0 1 2 3 4 5 6 5 7 8   ||   7 2 5 3 4 9 2 9 16 2
0 1 2 3 4 5 6 7 8 9   ||   7 5 17 4 5 4 3 3 5 1
0 1 0 2 1 2 3 4 5 6   ||   7 4 7 6 4 6 10 3 5 2
0 1 2 3 4 5 6 7 8 7   ||   7 5 17 2 2 4 19 5 5 5
